ID,stores,X,Y,road_address,place_url
823656148,조와로오길,126.636468684219,33.5142701838371,제주특별자치도 제주시 조천읍 조와로5길 17,http://place.map.kakao.com/823656148
553402674,조천한식뷔페,126.635733497211,33.5332835386981,제주특별자치도 제주시 조천읍 조와로 17-8,http://place.map.kakao.com/553402674
370338775,마이애미함독,126.64240560138379,33.533136189076856,제주특별자치도 제주시 조천읍 남조로 3069,http://place.map.kakao.com/370338775
23470769,백리향,126.63841705233897,33.53698342301974,제주특별자치도 제주시 조천읍 신북로 244,http://place.map.kakao.com/23470769
9552212,통일가든,126.635476598079,33.5342141276828,제주특별자치도 제주시 조천읍 조와로 14,http://place.map.kakao.com/9552212
177981921,조천면장국수,126.63689813778043,33.536165742815236,제주특별자치도 제주시 조천읍 신북로 225,http://place.map.kakao.com/177981921
1523395074,무우수커피로스터스,126.638359880905,33.5377856728773,제주특별자치도 제주시 조천읍 조천11길 22-2,http://place.map.kakao.com/1523395074
9220205,어머니몸국,126.638434772109,33.5373819783953,제주특별자치도 제주시 조천읍 신북로 245,http://place.map.kakao.com/9220205
1065768184,에이바우트커피 조천점,126.636900378767,33.5392347678979,제주특별자치도 제주시 조천읍 조천9길 41,http://place.map.kakao.com/1065768184
1621945532,원더버거,126.63646333619987,33.535616299230796,제주특별자치도 제주시 조천읍 신북로 220,http://place.map.kakao.com/1621945532
1633146029,조천고깃간,126.636057717127,33.5352977474439,제주특별자치도 제주시 조천읍 신북로 214,http://place.map.kakao.com/1633146029
10658981,연북정,126.63833064164062,33.53730954697097,제주특별자치도 제주시 조천읍 신북로 243-1,http://place.map.kakao.com/10658981
8346854,명동왕만두,126.635376864094,33.5354039357438,제주특별자치도 제주시 조천읍 신북로 209,http://place.map.kakao.com/8346854
1329845682,아침하늘,126.636158273285,33.5349374060545,제주특별자치도 제주시 조천읍 조와로 5,http://place.map.kakao.com/1329845682
1436226429,카페다 조천점,126.63851113280576,33.53714237786589,제주특별자치도 제주시 조천읍 신북로 246,http://place.map.kakao.com/1436226429
410353785,행운손맛,126.636908818408,33.5359286554222,제주특별자치도 제주시 조천읍 신북로 224-1,http://place.map.kakao.com/410353785
