ID,stores,X,Y,road_address,place_url
26792268,소금빵까페 키친오즈,126.25121062823803,33.380067524038836,제주특별자치도 제주시 한림읍 협재로 208,http://place.map.kakao.com/26792268
1203214510,제주코,126.284523638756,33.3727284974289,제주특별자치도 제주시 한림읍 중산간서로 4494,http://place.map.kakao.com/1203214510
923687889,렌시아,126.251940796906,33.3783796397324,제주특별자치도 제주시 한림읍 협재로 227,http://place.map.kakao.com/923687889
2045720787,우주인,126.245312506754,33.367428451835,제주특별자치도 제주시 한림읍 금능남로 251-1,http://place.map.kakao.com/2045720787
1132171321,7밀리그램,126.28355391577963,33.374358397330795,제주특별자치도 제주시 한림읍 명상로 13,http://place.map.kakao.com/1132171321
288112295,카페화가,126.27958146817,33.374845708418,제주특별자치도 제주시 한림읍 명상로 53,http://place.map.kakao.com/288112295
21693440,명산꿩가든,126.28429368103916,33.37482788767428,제주특별자치도 제주시 한림읍 명상로 8-3,http://place.map.kakao.com/21693440
273654002,제주친정,126.249296671678,33.3790678188741,제주특별자치도 제주시 한림읍 협재로 210-20,http://place.map.kakao.com/273654002
1928277940,탐라에일,126.32081776079629,33.37014464038078,제주특별자치도 제주시 한림읍 광산로 491-2,http://place.map.kakao.com/1928277940
403975511,현커피,126.242741933492,33.3702014228277,제주특별자치도 제주시 한림읍 금능남로 215,http://place.map.kakao.com/403975511
2086889184,제주명월구락부,126.263468826605,33.3778120566269,제주특별자치도 제주시 한림읍 명월성로 347,http://place.map.kakao.com/2086889184
21355830,금강산콘도 미봉제주지점 한식당,126.250247904421,33.3795478054096,제주특별자치도 제주시 한림읍 협재로 210-20,http://place.map.kakao.com/21355830
21501817,네스트힐,126.261661359912,33.3738640629585,제주특별자치도 제주시 한림읍 명월성로 394,http://place.map.kakao.com/21501817
936135573,빨강소,126.240958276474,33.3786068834569,제주특별자치도 제주시 한림읍 금능남로 127,http://place.map.kakao.com/936135573
1308175301,제주돈오리 협재점,126.249297730765,33.379069628462,제주특별자치도 제주시 한림읍 협재로 210-20,http://place.map.kakao.com/1308175301
21484167,에버리스골프리조트 스타트하우스,126.365587877737,33.3718276779199,제주특별자치도 제주시 애월읍 평화로 1693-75,http://place.map.kakao.com/21484167
21310999,에버리스골프리조트 그늘집1,126.365639559313,33.3718135164142,제주특별자치도 제주시 애월읍 평화로 1693-75,http://place.map.kakao.com/21310999
21453826,엘리시안제주 그랑셰프,126.38083131654264,33.372166109267,제주특별자치도 제주시 애월읍 평화로 1738-116,http://place.map.kakao.com/21453826
21463568,레이크휴게소,126.380817719579,33.3722652176743,제주특별자치도 제주시 애월읍 평화로 1738-116,http://place.map.kakao.com/21463568
1612749670,만민식당,126.28425900003687,33.383914853549676,제주특별자치도 제주시 한림읍 중산간서로 4618-1,http://place.map.kakao.com/1612749670
1220270738,말리가,126.24898778070528,33.38712256417808,제주특별자치도 제주시 한림읍 협재로 124,http://place.map.kakao.com/1220270738
1991563613,명월반점,126.26872026158058,33.3829767749288,제주특별자치도 제주시 한림읍 명월로 123,http://place.map.kakao.com/1991563613
1994755239,투애니원마카롱,126.248718656918,33.3879233504089,제주특별자치도 제주시 한림읍 협재로 114,http://place.map.kakao.com/1994755239
425437203,코사5043,126.2471849902,33.3866770754463,제주특별자치도 제주시 한림읍 일주서로 5043,http://place.map.kakao.com/425437203
1863152065,제주면옥,126.26647190797301,33.38580532492453,제주특별자치도 제주시 한림읍 명월로2길 35-1,http://place.map.kakao.com/1863152065
1313491631,돌연히,126.26531025814505,33.3877071228293,제주특별자치도 제주시 한림읍 명월로2길 6,http://place.map.kakao.com/1313491631
798042705,정직한돈 협재직영점,126.250351743321,33.3891116037616,제주특별자치도 제주시 한림읍 일주서로 5083,http://place.map.kakao.com/798042705
1497520735,돼지굽는정원,126.24108160616683,33.39187092329141,제주특별자치도 제주시 한림읍 협재2길 8-7,http://place.map.kakao.com/1497520735
1542769088,오만정성 본점,126.25041259135887,33.38915975556439,제주특별자치도 제주시 한림읍 일주서로 5083,http://place.map.kakao.com/1542769088
1027588456,명월역,126.262091313472,33.3916604342883,제주특별자치도 제주시 한림읍 명재로 142-11,http://place.map.kakao.com/1027588456
17939078,한림공원 돌하르방식당,126.24032451521,33.3892029975327,제주특별자치도 제주시 한림읍 한림로 300,http://place.map.kakao.com/17939078
1236314572,렌토,126.24884105500358,33.389187218660425,제주특별자치도 제주시 한림읍 협재로 99-2,http://place.map.kakao.com/1236314572
262900404,명월국민학교,126.264871685447,33.3887377492719,제주특별자치도 제주시 한림읍 명월로 48,http://place.map.kakao.com/262900404
1617472209,스타벅스 제주협재점,126.240413847396,33.3937601737581,제주특별자치도 제주시 한림읍 한림로 337,http://place.map.kakao.com/1617472209
1500112810,호텔샌드,126.240472920343,33.3938885608837,제주특별자치도 제주시 한림읍 한림로 339,http://place.map.kakao.com/1500112810
149733490,담다,126.2412472339157,33.39383739922067,제주특별자치도 제주시 한림읍 협재4길 8,http://place.map.kakao.com/149733490
427228244,협재해물라면 쪼꼴락상회,126.24151686376595,33.39373085691239,제주특별자치도 제주시 한림읍 협재4길 9,http://place.map.kakao.com/427228244
1210004776,착한스시,126.241569058922,33.3924238724635,제주특별자치도 제주시 한림읍 협재2길 18,http://place.map.kakao.com/1210004776
1938789532,배롱정원,126.24152105744949,33.39300059581983,제주특별자치도 제주시 한림읍 협재4길 19,http://place.map.kakao.com/1938789532
448789157,제주바다해찬,126.239885869705,33.3926768379224,제주특별자치도 제주시 한림읍 한림로 326,http://place.map.kakao.com/448789157
22509774,협재화덕 도나토스 DONATO'S,126.24033399925163,33.392560572300766,제주특별자치도 제주시 한림읍 협재2길 6,http://place.map.kakao.com/22509774
1254546154,그루브,126.24001204441605,33.39373968189208,제주특별자치도 제주시 한림읍 한림로 333,http://place.map.kakao.com/1254546154
98497270,감성돈 제주협재점,126.239947967621,33.3934453716382,제주특별자치도 제주시 한림읍 한림로 329-2,http://place.map.kakao.com/98497270
1294293927,버거307 협재점,126.24017226985208,33.392989639883425,제주특별자치도 제주시 한림읍 한림로 330,http://place.map.kakao.com/1294293927
1609575878,바다애,126.241655935144,33.3925686575753,제주특별자치도 제주시 한림읍 협재2길 20,http://place.map.kakao.com/1609575878
1155080719,바다멍,126.240237665337,33.3937500793335,제주특별자치도 제주시 한림읍 한림로 335,http://place.map.kakao.com/1155080719
800841287,돌갱이네집,126.23982665269988,33.39367633676848,제주특별자치도 제주시 한림읍 한림로 329-6,http://place.map.kakao.com/800841287
1783103387,협재리브와일드바앤키친,126.24180438711815,33.394039154051065,제주특별자치도 제주시 한림읍 협재4길 7-8,http://place.map.kakao.com/1783103387
26885645,카페닐스,126.25593302531992,33.39339438591294,제주특별자치도 제주시 한림읍 일주서로 5153,http://place.map.kakao.com/26885645
787036674,도르멍멍,126.257567768882,33.3937792383125,제주특별자치도 제주시 한림읍 일주서로 5166,http://place.map.kakao.com/787036674
20465427,쉼표,126.24186944438061,33.39521161644132,제주특별자치도 제주시 한림읍 한림로 359,http://place.map.kakao.com/20465427
26305070,더꽃돈 협재점,126.24256695486244,33.395342098243574,제주특별자치도 제주시 한림읍 한림로 366,http://place.map.kakao.com/26305070
555396252,슬랩,126.24159352613893,33.394804215686925,제주특별자치도 제주시 한림읍 한림로 354,http://place.map.kakao.com/555396252
1758482901,별돈별 협재해변점,126.242355574824,33.3959196275227,제주특별자치도 제주시 한림읍 협재1길 4,http://place.map.kakao.com/1758482901
1330951813,협재신국수,126.24875092124776,33.3951669150005,제주특별자치도 제주시 한림읍 명재로 17,http://place.map.kakao.com/1330951813
850594024,협재고기부엌,126.24215619124851,33.39561006682621,제주특별자치도 제주시 한림읍 협재1길 1,http://place.map.kakao.com/850594024
1540823207,제주미작,126.244711459193,33.3946970097229,제주특별자치도 제주시 한림읍 협재8길 22,http://place.map.kakao.com/1540823207
26578590,듬돌,126.242486176124,33.3957328944886,제주특별자치도 제주시 한림읍 협재1길 2,http://place.map.kakao.com/26578590
1210911629,왓새우,126.24569074737425,33.39580290439634,제주특별자치도 제주시 한림읍 협재로 20,http://place.map.kakao.com/1210911629
1142211410,에니스케리,126.24213234499865,33.39538542570569,제주특별자치도 제주시 한림읍 한림로 361,http://place.map.kakao.com/1142211410
1368996177,제주설심당 협재점,126.2428664266914,33.39588487880801,제주특별자치도 제주시 한림읍 한림로 371,http://place.map.kakao.com/1368996177
2029505529,협재솥,126.24157006126046,33.39478333574433,제주특별자치도 제주시 한림읍 한림로 354,http://place.map.kakao.com/2029505529
511289346,파리바게뜨 협재점,126.242746094709,33.3955072806326,제주특별자치도 제주시 한림읍 한림로 368,http://place.map.kakao.com/511289346
1289355312,운치 협재갈치전문점,126.242012841178,33.3950366827053,제주특별자치도 제주시 한림읍 한림로 358,http://place.map.kakao.com/1289355312
331786217,에디손,126.244305811659,33.3951200898945,제주특별자치도 제주시 한림읍 협재8길 20,http://place.map.kakao.com/331786217
258816628,샤브왕,126.257111612588,33.394335494021,제주특별자치도 제주시 한림읍 일주서로 5167,http://place.map.kakao.com/258816628
171296937,오늘은고기 제주본점,126.257085787416,33.3943389457745,제주특별자치도 제주시 한림읍 일주서로 5167,http://place.map.kakao.com/171296937
1249696733,오늘은양지탕,126.257107282825,33.3943390744596,제주특별자치도 제주시 한림읍 일주서로 5167,http://place.map.kakao.com/1249696733
837901136,카페 뵤뵤,126.26310508792923,33.39252296915945,제주특별자치도 제주시 한림읍 명재로 155,http://place.map.kakao.com/837901136
1028149722,동명동락,126.274494191437,33.3947935643571,제주특별자치도 제주시 한림읍 한림중앙로 245,http://place.map.kakao.com/1028149722
17766684,못거리가든,126.277935309397,33.3930338935472,제주특별자치도 제주시 한림읍 한림중앙로 283,http://place.map.kakao.com/17766684
993566256,크라운돼지 제주점,126.38286731545847,33.3936577850866,제주특별자치도 제주시 애월읍 상가목장길 84,http://place.map.kakao.com/993566256
910476384,제주빵집,126.383179181071,33.3931778816375,제주특별자치도 제주시 애월읍 상가목장길 84,http://place.map.kakao.com/910476384
25888529,얌얌카페,126.37342691672177,33.394133406190626,제주특별자치도 제주시 애월읍 평화로 1885,http://place.map.kakao.com/25888529
159486719,라운지엑스 애월점,126.36650243768258,33.39004105862163,제주특별자치도 제주시 애월읍 천덕로 880-24,http://place.map.kakao.com/159486719
1283240520,브로콜리지,126.3659720176499,33.39056127701208,제주특별자치도 제주시 애월읍 천덕로 880-24,http://place.map.kakao.com/1283240520
993566766,하이드브레드,126.38355823625976,33.39322845148436,제주특별자치도 제주시 애월읍 상가목장길 84,http://place.map.kakao.com/993566766
825830332,송원가든쉐프,126.38295257549,33.3930000416592,제주특별자치도 제주시 애월읍 상가목장길 84,http://place.map.kakao.com/825830332
