ID,stores,X,Y,road_address,place_url
27149644,애월더선셋,126.30887594187952,33.4561265802926,제주특별자치도 제주시 애월읍 일주서로 6111,http://place.map.kakao.com/27149644
7957911,솔향바다가든,126.30905686666081,33.456640590492384,제주특별자치도 제주시 애월읍 일주서로 6113,http://place.map.kakao.com/7957911
704440992,제이제이그랑블루,126.30904815498945,33.456654065714,제주특별자치도 제주시 애월읍 일주서로 6113,http://place.map.kakao.com/704440992
2030021121,고이정 본점,126.31134629517365,33.45929136547025,제주특별자치도 제주시 애월읍 애월로 6,http://place.map.kakao.com/2030021121
15488044,한담의바다전복,126.31075028068,33.457402839722,제주특별자치도 제주시 애월읍 일주서로 6126-5,http://place.map.kakao.com/15488044
27114938,몽상드애월,126.309243647815,33.4629265759675,제주특별자치도 제주시 애월읍 애월북서길 56-1,http://place.map.kakao.com/27114938
1775255132,노티드 제주,126.30972281394814,33.46327184686136,제주특별자치도 제주시 애월읍 애월로1길 24-9,http://place.map.kakao.com/1775255132
1496558224,숙성도 애월점,126.309574469441,33.4635306769207,제주특별자치도 제주시 애월읍 애월로1길 24-16,http://place.map.kakao.com/1496558224
1052355649,크랩잭,126.30924473774489,33.462924778872775,제주특별자치도 제주시 애월읍 애월북서길 56-1,http://place.map.kakao.com/1052355649
1839709275,새들러하우스 제주애월점,126.309774094708,33.4635876867537,제주특별자치도 제주시 애월읍 애월로1길 24-15,http://place.map.kakao.com/1839709275
568103100,짐바란비치,126.309171666719,33.4635933469311,제주특별자치도 제주시 애월읍 애월북서길 56,http://place.map.kakao.com/568103100
647737458,일월선셋비치,126.30924364781511,33.46292657596751,제주특별자치도 제주시 애월읍 애월북서길 56-1,http://place.map.kakao.com/647737458
842886196,모립 (휴업중),126.30971420139892,33.463001323725905,제주특별자치도 제주시 애월읍 애월로1길 26-7,http://place.map.kakao.com/842886196
1387403665,에그서울인제주,126.309737212411,33.4637623886628,제주특별자치도 제주시 애월읍 애월북서길 60-2,http://place.map.kakao.com/1387403665
1934035355,애봉,126.309727173646,33.4632646584656,제주특별자치도 제주시 애월읍 애월로1길 24-9,http://place.map.kakao.com/1934035355
11210686,한담의바다풍경,126.309635805466,33.4628494210701,제주특별자치도 제주시 애월읍 애월로1길 26-3,http://place.map.kakao.com/11210686
969897459,하이베이커리,126.309160967567,33.4635860746373,제주특별자치도 제주시 애월읍 애월북서길 56,http://place.map.kakao.com/969897459
346562500,본태인터네셔널,126.30924364781511,33.46292657596751,제주특별자치도 제주시 애월읍 애월북서길 56-1,http://place.map.kakao.com/346562500
1588177387,랜디스도넛 제주애월점,126.31142823728557,33.46117162424217,제주특별자치도 제주시 애월읍 애월로 27-1,http://place.map.kakao.com/1588177387
380750588,은혜전복,126.310164185856,33.46295694616,제주특별자치도 제주시 애월읍 애월로1길 24-3,http://place.map.kakao.com/380750588
21531714,놀맨,126.310224003017,33.4624668172925,제주특별자치도 제주시 애월읍 애월로1길 24,http://place.map.kakao.com/21531714
611667902,썬셋클리프,126.310706802731,33.4618095430909,제주특별자치도 제주시 애월읍 애월로1길 19-8,http://place.map.kakao.com/611667902
2058969392,지금이순간,126.3110143133586,33.460466088711534,제주특별자치도 제주시 애월읍 애월로 15-1,http://place.map.kakao.com/2058969392
432913974,피즈,126.311823220058,33.4615524828715,제주특별자치도 제주시 애월읍 애월로 29,http://place.map.kakao.com/432913974
2097220773,제주반딧불한담 애월점,126.31010539641,33.46331725259,제주특별자치도 제주시 애월읍 애월로1길 24-11,http://place.map.kakao.com/2097220773
442131150,트라이브,126.31100192098125,33.46026496651334,제주특별자치도 제주시 애월읍 애월로 11,http://place.map.kakao.com/442131150
1688963064,카페팀블로우,126.31082658216286,33.46108172894338,제주특별자치도 제주시 애월읍 애월로 19-3,http://place.map.kakao.com/1688963064
